Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
7805,410,1163799100,17.073,1204.8139999999999,2230837.458,1376678.5780000002,15.8,7.0,2,16.02,0.0,1,111.0,214.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
7088,25,1163739100,-18.565,2039.48,2230776.239,1377495.426,16.9,7.0,2,19.04,0.0,1,115.0,214.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7836,681,1163802200,23.031,202.09,2230552.858,1375747.468,15.7,7.0,2,12.36,0.0,3,102.0,210.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
7090,26,1163739300,1.761,143.39,2230518.579,1375676.388,17.5,7.0,2,18.43,0.0,9999,123.0,223.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
7100,42,1163740300,4.713,121.28,2230519.227,1375654.346,17.0,7.0,2,16.68,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,1278,0.0,0.0,peachtree
7850,15,1163803600,-13.964,153.95,2230507.9869999997,1375706.57,15.0,6.5,2,24.13,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7885,29,1163807100,43.22,1983.148,2230843.27,1377466.301,16.2,6.5,2,25.34,0.0,1,114.0,213.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7100,63,1163740300,5.506,90.786,2230517.548,1375623.888,15.5,7.0,2,14.78,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1275,0,30.49,2.06,peachtree
7151,45,1163745400,41.645,675.3989999999999,2230615.312,1376197.517,15.3,7.0,2,20.86,0.0,1,122.0,203.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7891,22,1163807700,-32.484,175.605,2230493.556,1375731.14,16.1,7.0,2,23.47,0.0,9999,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7916,43,1163810200,57.091,1976.355,2230858.017,1377461.711,15.7,6.8,2,27.04,0.0,1,114.0,213.0,0.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
7162,30,1163746500,43.597,1988.101,2230845.531,1377454.1630000002,15.3,7.0,2,24.08,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8124,242,1163831000,32.982,161.091,2230555.458,1375705.3590000002,16.9,7.5,2,20.17,0.0,1,122.0,202.0,1.0,0.0,4.0,2.0,0,0,0.0,0.0,peachtree
7390,247,1163769300,-38.451,211.18099999999998,2230490.891,1375750.185,15.0,6.7,2,13.74,0.0,2,122.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7932,34,1163811800,35.83,1992.371,2230834.556,1377474.285,16.4,6.6,2,20.84,0.0,1,114.0,213.0,5.0,0.0,4.0,2.0,0,0,0.0,0.0,peachtree
7912,13,1163809800,-33.626,176.075,2230492.514,1375731.803,13.2,7.1,2,23.69,0.0,9999,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7896,15,1163808200,-13.01,145.248,2230507.399,1375697.836,14.0,7.0,2,24.54,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7925,24,1163811100,-31.945999999999998,186.493,2230495.997,1375741.764,16.0,7.0,2,22.94,0.0,9999,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7183,1596,1163748600,23.701999999999998,86.553,2230535.3419999997,1375618.196,14.5,7.0,2,1.02,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1225,0,25.53,25.03,peachtree
6945,974,1118849451500,32.234,2159.344,6452685.4229999995,1871938.115,17.5,7.4,2,40.04,0.0,3,108.0,201.0,1.0,0.0,4.0,1.0,0,1294,0.0,0.0,us-101
7923,17,1163810900,-21.078000000000003,143.373,2230499.127,1375697.406,15.5,6.5,2,23.66,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7952,17,1163813800,-36.925,185.192,2230490.867,1375741.358,14.4,7.2,2,22.7,0.0,9999,102.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7183,1344,1163748600,12.944,80.593,2230524.137,1375613.126,15.5,7.0,2,0.62,0.0,1,101.0,201.0,0.0,1.0,2.0,1.0,1176,0,23.15,37.34,peachtree
7972,15,1163815800,-9.261000000000001,145.516,2230511.137,1375697.4409999999,15.0,6.5,2,24.41,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7237,43,1163754000,40.385999999999996,670.919,2230613.251,1376193.344,15.6,7.0,2,19.81,0.0,1,122.0,203.0,0.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
6944,976,1118849451400,58.208999999999996,2159.864,6452669.64,1871917.4780000001,16.5,7.4,2,46.7,0.0,5,102.0,208.0,1.0,0.0,2.0,3.0,0,1301,0.0,0.0,us-101
5734,528,1118848415400,42.402,2164.899,6452679.123,1871930.134,14.0,5.9,2,40.88,0.0,4,102.0,208.0,1.0,0.0,2.0,3.0,0,1317,0.0,0.0,us-101
7985,552,1163817100,-12.599,167.768,2230511.7569999998,1375719.9340000001,16.1,6.6,2,20.41,0.0,1,123.0,222.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8401,1201,1163870400,-4.168,92.31299999999999,2230508.03,1375626.1930000002,15.4,7.0,2,33.08,0.0,1,115.0,201.0,0.0,1.0,4.0,1.0,0,1457,0.0,0.0,peachtree
7204,26,1163750700,1.7069999999999999,133.16299999999998,2230517.193,1375666.4340000001,18.5,7.0,2,26.84,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
6963,993,1118849453300,55.449,2158.875,6452670.587,1871920.253,16.0,6.9,2,44.24,0.0,5,102.0,207.0,1.0,0.0,2.0,3.0,0,1308,0.0,0.0,us-101
9172,1176,1163935800,-6.037999999999999,104.54700000000001,2230508.557,1375655.7759999998,16.0,6.9,2,23.3,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1395,0.0,0.0,peachtree
9151,1136,1163933700,-17.63,106.719,2230497.179,1375658.879,15.5,7.0,2,24.79,0.0,2,114.0,201.0,0.0,1.0,4.0,1.0,0,1406,0.0,0.0,peachtree
8037,24,1163822300,1.996,131.681,2230519.79,1375681.845,16.5,7.0,2,20.2,0.0,9999,123.0,223.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
8447,404,1163863300,-48.833999999999996,733.8,2230540.2909999997,1376288.555,14.6,6.5,2,24.51,0.0,1,114.0,222.0,2.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
8061,44,1163824700,0.665,116.82600000000001,2230516.232,1375667.4719999998,17.0,7.0,2,11.7,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
9161,1098,1163934700,-30.822,179.785,2230495.926,1375734.9630000002,15.0,6.9,2,14.47,0.0,2,114.0,223.0,1.0,0.0,4.0,3.0,0,0,0.0,0.0,peachtree
7236,1564,1163753900,23.816,72.046,2230534.281,1375603.727,15.0,7.0,2,2.64,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1289,0,20.03,7.59,peachtree
8064,1069,1163825000,14.866,41.61,2230524.296,1375591.3530000001,15.1,7.0,2,0.43,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1308,1311,27.73,64.48,peachtree
5787,531,1118848420700,53.424,2163.3579999999997,6452671.0479999995,1871922.475,15.0,7.9,2,46.38,0.0,5,108.0,201.0,1.0,0.0,4.0,1.0,0,1322,0.0,0.0,us-101
8064,897,1163825000,14.584000000000001,0.303,2230521.279,1375552.1909999999,15.0,7.0,2,0.24,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,1309,0,41.31,172.11,peachtree
8425,381,1163861100,-38.323,182.30900000000003,2230488.985,1375738.765,15.5,6.5,2,21.07,0.0,2,120.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
8101,38,1163828700,-0.289,126.316,2230516.599,1375676.965,15.0,7.0,2,16.65,0.0,9999,123.0,223.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
8543,440,1163872900,-38.853,186.037,2230489.116,1375742.5219999999,16.0,6.8,2,10.14,1.37,2,120.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7299,22,1163760200,13.288,2042.8770000000002,2230807.1969999997,1377503.657,16.6,7.1,2,23.75,0.0,2,114.0,215.0,5.0,0.0,3.0,3.0,1235,0,1150.57,48.45,peachtree
8114,36,1163830000,0.835,112.83,2230516.078,1375663.475,15.5,7.0,2,18.94,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
8161,21,1163834700,-48.133,2039.6960000000001,2230744.34,1377508.206,23.2,6.8,2,12.82,0.0,2,114.0,215.0,5.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
7312,377,1163761500,13.175,51.576,2230522.017,1375584.186,17.0,7.0,2,43.54,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,1293,0,242.63,5.57,peachtree
8186,11,1163837200,-43.69,2041.9260000000002,2230748.39,1377511.0890000002,19.7,6.9,2,17.39,0.0,2,114.0,215.0,5.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
9154,970,1163934000,-49.54,173.447,2230476.386,1375732.009,16.0,7.0,2,12.71,0.0,2,120.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
8263,71,1163844900,24.994,38.787,2230534.162,1375587.719,14.5,7.0,2,23.32,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,1199,0,483.23,20.72,peachtree
8263,950,1163844900,14.463,4.332,2230520.934,1375556.207,16.0,7.0,2,38.55,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1309,0,268.53,6.97,peachtree
9285,1029,1163947100,-7.457999999999999,69.942,2230504.339,1375621.399,16.1,7.2,2,43.28,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1400,0.0,0.0,peachtree
9192,927,1163937800,-4.796,100.266,2230509.4480000003,1375651.408,16.0,6.7,2,27.95,0.0,1,121.0,201.0,0.0,1.0,4.0,1.0,0,1395,0.0,0.0,peachtree
7400,45,1163770300,46.56100000000001,1981.684,2230849.442,1377448.2759999998,15.0,7.0,2,17.14,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
9373,1099,1163955900,-40.524,180.305,2230486.466,1375737.178,15.0,6.5,2,8.05,0.0,2,114.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7498,139,1163780100,-45.65,1211.285,2230775.431,1376692.86,15.2,7.0,2,19.52,0.0,2,112.0,221.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7060,867,1118849463000,56.208999999999996,2161.387,6452672.0770000005,1871918.093,16.5,6.4,2,45.07,0.0,5,101.0,208.0,1.0,0.0,2.0,1.0,0,1339,0.0,0.0,us-101
7283,1076,1118849485300,21.959,2161.349,6452693.395,1871944.9,16.5,6.9,2,30.0,0.0,2,102.0,207.0,1.0,0.0,2.0,3.0,0,1334,0.0,0.0,us-101
7375,19,1163767800,13.314,2043.8770000000002,2230807.07,1377504.649,16.6,7.3,2,24.02,0.0,2,114.0,215.0,5.0,0.0,3.0,3.0,1235,0,1168.4,48.64,peachtree
9256,965,1163944200,-6.632000000000001,72.816,2230505.395,1375624.197,16.0,6.5,2,45.4,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1400,0.0,0.0,peachtree
8301,927,1163848700,12.339,65.775,2230523.734,1375615.6430000002,16.5,7.0,2,38.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1311,0,220.82,5.78,peachtree
7391,26,1163769400,-9.116,2037.476,2230785.884,1377494.8909999998,16.3,6.9,2,19.8,0.0,1,115.0,214.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8301,62,1163848700,24.498,62.287,2230535.571,1375611.1819999998,15.0,7.0,2,16.12,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,1321,0,60.91,3.78,peachtree
8311,713,1163849700,24.513,14.745,2230531.736,1375563.795,15.0,7.0,2,25.71,0.0,2,101.0,221.0,0.0,1.0,2.0,1.0,1334,0,63.66,2.48,peachtree
8311,1496,1163849700,13.255999999999998,8.763,2230520.0319999997,1375558.744,15.0,7.0,2,37.39,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1332,0,95.19,2.55,peachtree
8362,1612,1163854800,23.584,60.246,2230534.494,1375609.2219999998,15.5,7.0,2,28.61,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1308,1338,725.04,25.34,peachtree
8362,57,1163854800,22.877,29.69,2230531.316,1375578.823,16.0,7.0,2,23.63,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,1337,0,30.56,1.29,peachtree
8753,383,1163893900,24.932,1339.023,2230864.0640000002,1376816.356,15.9,6.5,2,4.45,0.0,2081,115.0,208.0,0.0,4.0,1.0,2.0,0,0,0.0,0.0,peachtree
8445,36,1163863100,44.357,1983.1989999999998,2230844.386,1377466.5259999998,15.1,6.5,2,18.93,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
5857,550,1118848427700,20.875999999999998,2167.382,6452694.482000001,1871945.419,13.0,5.9,2,37.56,0.0,2,102.0,208.0,1.0,0.0,2.0,3.0,0,1348,0.0,0.0,us-101
8461,44,1163864700,31.502,1993.721,2230830.0719999997,1377474.957,21.7,7.5,2,16.04,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7405,1468,1163770800,16.637999999999998,40.713,2230524.589,1375573.0780000002,16.0,7.0,2,49.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1331,0,194.85,3.96,peachtree
8423,35,1163860900,4.885,129.053,2230522.173,1375678.751,16.3,7.1,2,12.68,0.0,9999,123.0,223.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
7464,25,1163776700,-13.988,115.35799999999999,2230500.108,1375649.958,14.3,6.5,2,12.99,0.0,2,123.0,201.0,0.0,1.0,4.0,1.0,0,1179,0.0,0.0,peachtree
8482,33,1163866800,34.842,1979.7910000000002,2230835.504,1377461.7019999998,15.9,6.7,2,20.86,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8460,29,1163864600,-18.659000000000002,2018.6870000000001,2230776.682,1377491.9540000001,16.8,6.7,2,14.84,0.0,1,115.0,214.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8465,620,1163865100,36.476,1617.8,2230869.975,1377096.615,15.8,7.4,2,13.29,0.0,1,112.0,214.0,4.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
7459,320,1163776200,26.586,1119.616,2230801.932,1376578.437,15.1,7.2,2,20.89,0.0,1,105.0,214.0,0.0,3.0,2.0,1.0,0,0,0.0,0.0,peachtree
7469,1351,1163777200,9.401,230.263,2230541.35,1375760.571,15.8,7.2,2,21.62,0.0,3,102.0,214.0,1.0,0.0,2.0,3.0,0,0,0.0,0.0,peachtree
8510,15,1163869600,-17.218,91.62799999999999,2230496.367,1375643.805,16.0,6.4,2,17.79,0.0,2,101.0,201.0,0.0,1.0,4.0,1.0,0,1303,0.0,0.0,peachtree
8533,31,1163871900,36.153,1978.366,2230837.018,1377460.494,14.9,6.8,2,20.09,0.0,1,115.0,213.0,5.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7157,490,1118849472700,56.903,2158.402,6452669.311000001,1871919.4109999998,14.0,5.9,2,39.68,0.0,5,108.0,201.0,1.0,0.0,4.0,1.0,0,1359,0.0,0.0,us-101
8509,39,1163869500,-23.064,2022.306,2230771.775,1377494.856,15.8,6.7,2,17.61,0.0,1,115.0,214.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
5890,526,1118848431000,5.853,2166.396,6452703.074,1871957.781,12.0,5.0,2,40.0,0.0,1,108.0,201.0,1.0,0.0,4.0,1.0,0,1365,0.0,0.0,us-101
7562,32,1163786500,36.774,2009.0120000000002,2230835.589,1377473.784,15.2,6.8,2,20.23,0.0,1,114.0,213.0,5.0,0.0,4.0,2.0,0,0,0.0,0.0,peachtree
7292,840,1118849486200,33.721,2159.845,6452684.887999999,1871936.639,17.0,7.4,2,40.04,0.0,3,102.0,208.0,1.0,0.0,2.0,3.0,0,1346,0.0,0.0,us-101
8526,1452,1163871200,-14.6,171.27599999999998,2230510.403,1375723.739,16.5,7.0,2,14.62,0.0,1,123.0,213.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7563,11,1163786600,23.947,2067.35,2230813.986,1377529.4730000002,14.3,7.5,2,20.14,0.0,11,114.0,214.0,5.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
7611,33,1163791400,38.514,2005.175,2230837.895,1377470.259,13.5,6.5,2,20.33,0.0,1,114.0,213.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8106,510,1163840900,29.081999999999997,195.925,2230554.6969999997,1375723.311,15.2,7.0,2,21.52,0.0,1,122.0,202.0,1.0,0.0,4.0,2.0,0,0,0.0,0.0,peachtree
7641,44,1163794400,44.556000000000004,1999.5439999999999,2230844.728,1377465.618,15.2,6.8,2,17.27,0.0,1,114.0,213.0,5.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7648,32,1163795100,30.051,2009.733,2230828.8340000003,1377473.468,18.2,6.5,2,18.24,0.0,1,114.0,213.0,5.0,0.0,4.0,2.0,0,0,0.0,0.0,peachtree
7626,1264,1163792900,-11.55,199.342,2230515.296,1375733.8080000002,16.2,6.8,2,23.19,0.0,1,123.0,214.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
4230,507,1118847401900,41.39,2125.6479999999997,6452680.554,1871930.2869999998,15.0,4.9,2,55.08,0.0,4,101.0,208.0,1.0,0.0,2.0,1.0,0,1368,0.0,0.0,us-101
7404,921,1118849497400,9.495,2160.3379999999997,6452700.373,1871955.2769999998,18.0,6.9,2,25.0,0.0,1,108.0,201.0,1.0,0.0,4.0,1.0,0,1375,0.0,0.0,us-101
8553,1326,1163873900,14.460999999999999,39.341,2230523.7090000003,1375589.124,16.0,7.0,2,17.57,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1210,0,590.8,33.63,peachtree
8255,615,1163855800,-35.46,206.109,2230492.945,1375744.667,15.8,6.8,2,13.03,0.0,2,122.0,223.0,0.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
7650,1268,1163795300,-15.216,202.115,2230512.174,1375737.1809999999,15.7,6.9,2,17.96,0.0,1,123.0,214.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8567,102,1163875300,33.994,2033.0320000000002,2230826.52,1377514.186,15.3,7.2,2,2.89,0.0,3,113.0,214.0,5.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
9130,564,1163931600,-48.303000000000004,722.807,2230538.792,1376277.6509999998,14.6,7.0,2,24.68,0.0,1,111.0,222.0,2.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
8568,1298,1163875400,-12.677999999999999,182.90099999999998,2230514.335,1375734.846,15.3,6.8,2,20.74,0.0,1,123.0,215.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7389,857,1118849495900,30.776,2223.3360000000002,6452737.297,1871899.575,16.0,6.4,2,41.26,0.0,3,108.0,201.0,1.0,0.0,4.0,1.0,0,1371,0.0,0.0,us-101
8579,1426,1163876500,13.78,31.805999999999997,2230522.42,1375581.669,15.0,7.0,2,15.14,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1367,0,53.23,3.52,peachtree
8567,917,1163887000,-5.5360000000000005,119.023,2230508.829,1375652.926,14.4,6.8,2,41.13,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1386,0.0,0.0,peachtree
7686,33,1163798900,-6.355,119.584,2230508.058,1375653.552,14.8,7.0,2,23.59,0.0,1,102.0,201.0,0.0,1.0,4.0,1.0,0,1200,0.0,0.0,peachtree
8563,909,1163886600,-17.605,115.01700000000001,2230496.475,1375649.9109999998,17.0,6.8,2,38.71,0.0,2,115.0,201.0,0.0,1.0,4.0,1.0,0,1405,0.0,0.0,peachtree
8609,28,1163879500,21.410999999999998,2018.865,2230816.253,1377498.261,14.6,7.0,2,22.57,0.0,2,113.0,215.0,5.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7664,39,1163796700,14.408,1215.938,2230832.614,1376673.919,15.5,7.0,2,17.36,0.0,1,111.0,221.0,3.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
7431,940,1118849500100,28.136999999999997,2161.869,6452689.951,1871939.745,13.5,6.4,2,40.93,0.0,3,108.0,201.0,1.0,0.0,4.0,1.0,0,1385,0.0,0.0,us-101
7835,167,1163813800,49.776,1610.0420000000001,2230883.653,1377071.767,14.9,7.0,2,18.59,0.0,1,114.0,212.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7670,1355,1163797300,-15.424000000000001,194.514,2230510.635,1375729.735,14.6,6.7,2,13.35,0.0,1,123.0,215.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
7710,39,1163801300,-5.112,91.14399999999999,2230506.994,1375625.105,15.0,7.2,2,26.43,0.0,1,102.0,201.0,0.0,1.0,4.0,1.0,0,1200,0.0,0.0,peachtree
7693,29,1163799600,6.29,1214.384,2230824.527,1376675.626,16.5,7.0,2,21.0,0.0,1,111.0,221.0,3.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
8659,43,1163884500,-36.592,174.653,2230489.345,1375730.924,16.1,7.0,2,18.26,0.0,9999,102.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
9283,1587,1163958600,-5.466,95.76100000000001,2230507.015,1375629.735,15.6,7.0,2,28.85,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1432,0.0,0.0,peachtree
7697,1244,1163800000,-9.713,198.84,2230517.016,1375732.991,15.7,6.9,2,16.49,0.0,1,123.0,214.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
9023,404,1163920900,35.003,158.724,2230557.0319999997,1375702.674,16.6,7.5,2,19.49,0.0,1,122.0,202.0,1.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8622,16,1163880800,-46.343,713.811,2230539.065,1376268.448,15.3,6.7,2,0.35,0.0,0,122.0,222.0,2.0,0.0,1.0,2.0,0,0,0.0,0.0,peachtree
8623,28,1163880900,-18.244,144.775,2230502.163,1375698.289,14.5,6.5,2,23.11,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
7721,23,1163802400,-11.62,174.388,2230510.847,1375709.254,16.1,7.2,2,22.67,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
9304,1580,1163960700,-5.9879999999999995,104.429,2230507.1969999997,1375638.417,14.8,6.8,2,29.26,0.0,1,114.0,201.0,0.0,1.0,4.0,1.0,0,1432,0.0,0.0,peachtree
7731,26,1163803400,-7.707000000000001,162.52100000000002,2230512.616,1375696.884,15.7,6.7,2,22.91,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8630,29,1163881600,-15.16,155.298,2230507.046,1375708.1069999998,16.0,6.5,2,21.74,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
9233,595,1163941900,-5.817,84.251,2230507.134,1375635.529,14.9,6.7,2,42.99,0.0,1,115.0,201.0,0.0,1.0,4.0,1.0,0,1323,0.0,0.0,peachtree
8645,22,1163883100,12.727,196.267,2230541.692,1375743.545,15.7,7.1,2,21.0,0.0,9999,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
8574,833,1163887700,-15.754000000000001,124.149,2230499.059,1375658.8630000001,17.1,6.5,2,35.12,0.0,2,114.0,201.0,0.0,1.0,4.0,1.0,0,1405,0.0,0.0,peachtree
7750,20,1163805300,-6.459,173.546,2230515.78,1375707.519,14.0,7.0,2,23.58,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
6000,532,1118848442000,41.88,2164.423,6452679.076,1871930.8390000002,13.0,4.9,2,32.53,0.0,4,108.0,201.0,1.0,0.0,4.0,1.0,0,1403,0.0,0.0,us-101
9321,674,1163950700,-6.768,98.094,2230507.307,1375649.4030000002,15.7,7.0,2,45.6,0.0,1,113.0,201.0,0.0,1.0,4.0,1.0,0,1452,0.0,0.0,peachtree
7759,22,1163806200,-4.9830000000000005,162.898,2230515.364,1375696.7769999998,15.5,6.5,2,23.21,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8649,27,1163883500,-18.2,155.382,2230504.068,1375708.7230000002,14.7,6.7,2,22.82,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8649,25,1163883500,-11.367,140.681,2230508.215,1375693.051,15.6,6.6,2,24.35,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8558,791,1163886100,39.266999999999996,185.31099999999998,2230562.861,1375711.074,14.6,6.8,2,18.59,0.0,1,114.0,202.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
9269,1502,1163957200,-16.145,97.39399999999999,2230496.503,1375632.2280000001,16.0,6.5,2,29.36,0.0,2,115.0,201.0,0.0,1.0,4.0,1.0,0,1419,0.0,0.0,peachtree
7784,20,1163808700,5.1979999999999995,196.86900000000003,2230531.35,1375728.4330000002,15.9,7.2,2,22.0,0.0,9999,123.0,223.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,peachtree
7784,20,1163808700,-3.455,164.625,2230517.171,1375698.209,15.5,6.5,2,22.81,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8672,20,1163885800,-5.973,145.467,2230514.365,1375696.8159999999,15.6,6.6,2,22.95,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8672,18,1163885800,-0.812,188.333,2230526.971,1375738.11,14.8,7.1,2,17.7,0.0,9999,123.0,223.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,peachtree
8693,22,1163887900,-38.453,170.68099999999998,2230486.816,1375727.34,17.1,7.3,2,22.89,0.0,9999,102.0,223.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
8678,24,1163886400,-12.01,156.24,2230510.313,1375708.481,15.0,6.5,2,22.94,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
9327,1534,1163963000,-4.916,104.791,2230508.294,1375638.6909999999,16.4,6.6,2,29.17,0.0,1,115.0,201.0,0.0,1.0,4.0,1.0,0,1463,0.0,0.0,peachtree
9059,375,1163924500,46.285,177.762,2230571.481,1375719.436,14.5,7.0,2,17.98,0.0,1,122.0,202.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
8689,20,1163887500,-11.847999999999999,144.14700000000002,2230508.35,1375696.5480000002,13.5,6.5,2,23.77,0.0,9999,123.0,202.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,peachtree
